source,target
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal Da Paraíba
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal De São Carlos
Universidade Federal De Alagoas,Universidade Federal De Alagoas
Universidade Federal De Alagoas,Universidade Federal Do Rio De Janeiro
Universidade Estadual Do Ceará,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Université Paris 13 (paris-nord) - Campus De Villetaneuse
Universidade Federal Fluminense,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Brasil,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Georgia Institute Of Technology - School Of Mathematics
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Fac Filos Ciênc Letras Farias Brito,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Mato Grosso,Universidade Federal De Mato Grosso
Universidade Federal De Mato Grosso,Universidade Federal De Mato Grosso
Universidade Do Estado Do Rio De Janeiro,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Universidade Federal Do Rio De Janeiro
Faculdade De Medicina De Ribeirão Preto,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Norte,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,New York University
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade De Coimbra
Universidade Do Vale Do Rio Dos Sinos,Universidade Do Vale Do Rio Dos Sinos
Universidade Do Vale Do Rio Dos Sinos,Universidade Do Vale Do Rio Dos Sinos
Universidade Federal Do Estado Do Rio De Janeiro,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Fundação Oswaldo Cruz
Pontifícia Universidade Católica Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Ludwig-maximilians-universität München
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Maringá,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Faculdade De Ciências Farmacêuticas De Ribeirão Preto
Freie Universität Berlin,Freie Universität Berlin
Freie Universität Berlin,Technische Universität Berlin
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal De São Carlos
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estatal De Moscou M. V. Lomonossov,Universidade Estatal De Moscou M. V. Lomonossov
Universidade Estatal De Moscou M. V. Lomonossov,The University Of Alabama
Universidade Federal De Viçosa,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal De Alfenas,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Maringá,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Lavras,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Pontifícia Universidade Católica De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal Do Rio Grande Do Sul,University Of Edinburgh
University Of Edinburgh,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio De Janeiro,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Université Des Sciences Et Technique Lille Flandres Artois
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Faculdade De Medicina De Jundiaí,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Sergipe,Universidade Federal De Sergipe
Universidade Federal De Sergipe,Universidade Federal De Sergipe
Universidade Estadual De Campinas,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Alagoas,Universidade Federal De Alagoas
Universidade Federal De Alagoas,Universidade Federal De Alagoas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Do Vale Do Rio Dos Sinos,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade De São Paulo
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Michigan State University
Universidade Federal De Mato Grosso Do Sul,Universidade De São Paulo
Universidade De São Paulo,Ohio State University
Universidade Federal De Pernambuco,University Of Sussex
University Of Sussex,University Of Sussex
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Uberlândia,Università Degli Studi Di Roma La Sapienza
Universidade Federal De Uberlândia,Università Degli Studi Di Roma La Sapienza
Universidade Federal De Uberlândia,Università Degli Studi Di Roma La Sapienza
Università Degli Studi Di Roma La Sapienza,Université Joseph Fourier - Grenoble I
Escola De Engenharia De Lorena - Usp,Escola De Engenharia De Lorena - Usp
Escola De Engenharia De Lorena - Usp,Instituto Nacional De Pesquisas Espaciais
Universidade Federal De Santa Maria,Universidade Estadual De Campinas
Universidade Estadual De Campinas,University Of Sheffield
Universidade Do Vale Do Rio Dos Sinos,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Instituto Militar De Engenharia,Instituto Militar De Engenharia
Instituto Militar De Engenharia,Universidade Federal Do Rio De Janeiro
Universidade Federal De Uberlândia,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Escola De Enfermagem De Ribeirão Preto Usp
Escola De Enfermagem De Ribeirão Preto Usp,Faculdade De Ciências Médicas Unicamp
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Do Estado Do Rio De Janeiro,Observatório Nacional
Observatório Nacional,Universidade Federal Do Rio De Janeiro
Universidade De Passo Fundo,University Of Sheffield
University Of Sheffield,University Of Florida
Universidade Federal De Santa Maria,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Pontifícia Universidade Católica Do Rio Grande Do Sul
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal De Pelotas,Instituto De Pesquisa Jardim Botânico Do Rio De Janeiro
Instituto De Pesquisa Jardim Botânico Do Rio De Janeiro,Universidade De São Paulo
Universidade Federal Do Espírito Santo,Universidade De Brasília
Universidade De Brasília,Universidade Metodista De São Paulo
Faculdades Unidas Católicas De Mato Grosso,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universiteit Van Amsterdam,Universiteit Van Amsterdam
Universiteit Van Amsterdam,Free University Of Amsterdam
Universiteit Van Amsterdam,Free University Of Amsterdam
Universiteit Van Amsterdam,Free University Of Amsterdam
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Université Catholique De Louvain
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade Federal De Viçosa,Universidade De São Paulo
Universidade De São Paulo,University Of British Columbia
Universidade Federal Rural Do Rio De Janeiro,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal Da Bahia,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Faculdades Oswaldo Cruz,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Pontifícia Universidade Católica De Minas Gerais,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Instituto Oswaldo Cruz - Fiocruz
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Uberlândia,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Espírito Santo,"""Faculdade De Filosofia"
Universidade Estadual De Campinas,Universidade Estadual De Campinas
