CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,,,,Agronomia (ciências Do Solo),2005.0,1.0,Neurociências E Comportamento,1994.0,1
,,,,,,Pós Entomologia,1971.0,1.0,Neurociências E Biologia Celular,2014.0,1
,,,,,,Psiquiatria E Psicologia Médica,1998.0,1.0,Neurociências E Biologia Celular,2006.0,1
,,,,,,Psicologia Clínica,1981.0,1.0,Neural Systems Engineering,1994.0,1
,,,,,,Psicologia (psicologia Social),2004.0,1.0,Natural Environmental Studies,2010.0,1
,,,,,,Psicologia (psicologia Experimental),1994.0,1.0,Nanociências E Materiais Avançados,2014.0,1
,,,,,,Psicologia (psicologia Clínica),1975.0,1.0,Música,2001.0,1
,,,,,,Psicologia,2007.0,1.0,Oceanologie,2000.0,1
,,,,,,Psicologia,2005.0,1.0,Oceanologie,1996.0,1
,,,,,,Psicologia,1999.0,1.0,Oceanologia,2010.0,1
,,,,,,Agronomia,2008.0,1.0,Oceanography (phd),2000.0,1
,,,,,,Química,1990.0,1.0,Oceanografia Geológica,1990.0,1
,,,,,,Química,1977.0,1.0,Oceanografia Física,2003.0,1
,,,,,,Química,1975.0,1.0,Oceanografia Biológica,2001.0,1
,,,,,,Química,1974.0,1.0,Oceanografia Biológica,2000.0,1
,,,,,,Quimica Organica,1995.0,1.0,Oceanografia Biologica,1983.0,1
,,,,,,Pós- Graduação De Ciências Sociais,1983.0,1.0,Oceanografia (oceanografia Biológica),2004.0,1
,,,,,,Pós Psicologia,2003.0,1.0,Oceanografia (oceanografia Biológica),2000.0,1
,,,,,,Pós Graduaçao Em Engenharia Civil Da Ufrgs,1977.0,1.0,Oceanografia (oceanografia Biológica),1985.0,1
,,,,,,Agronomia (fitotecnia),1976.0,1.0,Oceanografia,2009.0,1
,,,,,,Agronomia (fitopatologia),2012.0,1.0,Oceanografia,2008.0,1
,,,,,,Agronomia (fitopatologia),2008.0,1.0,Ocean Engineering,1994.0,1
,,,,,,Agronomia (fitopatologia),1996.0,1.0,Ocean Engineering,1983.0,1
,,,,,,Agronomia (fitopatologia),1993.0,1.0,Patologia Florestal,1983.0,1
,,,,,,Agronomia (fitopatologia),1985.0,1.0,Patologia Experimental,2010.0,1
,,,,,,Agronomia (fitopatologia),1978.0,1.0,Patologia,2010.0,1
,,,,,,Química (físico-química),1985.0,1.0,Parasitologia Veterinária,1995.0,1
,,,,,,Química,2009.0,1.0,Parasitologia Veterinária,1979.0,1
,,,,,,Química,2008.0,1.0,Parasitologia,2007.0,1
,,,,,,Agronomia (ciências Do Solo),2002.0,1.0,Parasitologia,1997.0,1
,,,,,,Agronomia (ciências Do Solo),1999.0,1.0,Paisagismo,1992.0,1
,,,,,,Agronomia (ciências Do Solo),1998.0,1.0,P H D In Physics,1982.0,1
,,,,,,Agronomia (ciências Do Solo),1997.0,1.0,Odontologia Unicamp/pi,2008.0,1
,,,,,,Agronomia (ciências Do Solo),1996.0,1.0,Odontologia Clínicas Odontológicas,2008.0,1
,,,,,,Agronomia (ciências Do Solo),1992.0,1.0,Odontologia (patologia Bucal),1991.0,1
,,,,,,Agronomia (ciências Do Solo),1981.0,1.0,Odontologia (dentística),2002.0,1
,,,,,,Agronomia (agricultura) [botucatu],2002.0,1.0,Odontologia,2012.0,1
,,,,,,Agronomia (agricultura),2001.0,1.0,Odontologia,2010.0,1
,,,,,,Agronomia ( Melhoramento Genético De Plantas),2006.0,1.0,Odontologia,1980.0,1
,,,,,,Agronomia,2016.0,1.0,Phd Em Educação,1991.0,1
,,,,,,Agronomia,2013.0,1.0,Phd,2008.0,1
,,,,,,Agronomia,2012.0,1.0,Pharmacy,2005.0,1
,,,,,,Química Orgânica,1995.0,1.0,Pharmacologie Des Médicaments Cardiovasculaires,1993.0,1
,,,,,,Química Orgânica,1988.0,1.0,Ph.d. In Science Education,1994.0,1
,,,,,,Química Inorgânica,1998.0,1.0,Ph.d. In Economics,2013.0,1
,,,,,,Química Inorgânica,1990.0,1.0,Ph.d. In Computer Science,2011.0,1
,,,,,,Química Inorgânica,1982.0,1.0,Ph.d. Em Engenharia Eletrica,1993.0,1
,,,,,,Química De Produtos Naturais,2006.0,1.0,Ph.d. Computer Science,2006.0,1
,,,,,,Química De Produtos Naturais,2003.0,1.0,Ph.d. - Business Administration,1997.0,1
,,,,,,Química De Produtos Naturais,1991.0,1.0,Ph D Em Engenharia,2000.0,1
,,,,,,Química De Produtos Naturais,1985.0,1.0,Ph D Economics,1997.0,1
,,,,,,Química De Produtos Naturais,1974.0,1.0,Pesquisa Clinica Em Doenças Infecciosas,2009.0,1
,,,,,,Química Biológica,2005.0,1.0,Pesquisa Clinica Em Doenças Infecciosas,2008.0,1
,,,,,,Química Biológica,1998.0,1.0,Pesc - Programa De Engenharia De Sistemas E Computação,2016.0,1
,,,,,,Química Biológica,1995.0,1.0,Pesc - Programa De Engenharia De Sistemas E Computação,2013.0,1
,,,,,,Química (química Analítica) [sp-capital],1994.0,1.0,Planejamento Energético,2010.0,1
,,,,,,Química (química Analítica) [sp-capital],1985.0,1.0,Planejamento Energético,2001.0,1
,,,,,,Química (química Analítica) [sp-capital],1972.0,1.0,Planejamento De Sistemas Energéticos,1998.0,1
,,,,,,Relações Internacionais,1996.0,1.0,Planejamento,2000.0,1
,,,,,,Redes Y Sistemas De Telecomunicaciones,1991.0,1.0,Physiopatologie Cellulaire Et Moleculaires,1994.0,1
,,,,,,Redes De Computadores,2004.0,1.0,Physics Of Materials,1996.0,1
,,,,,,Recursos Pesqueiros E Aquicultura,2004.0,1.0,Physics,2004.0,1
,,,,,,Recursos Naturais Renováveis,1990.0,1.0,Phylosophy Doctor In Crop Production And Physiolog,1996.0,1
,,,,,,Recursos Hídricos E Saneamento Ambiental,2013.0,1.0,"Phd, Science And Technology Studies",2000.0,1
,,,,,,Recursos Hídricos E Saneamento Ambiental,2009.0,1.0,"Phd School In Earth System Sciences Environment, R",2010.0,1
,,,,,,Recursos Hídricos E Saneamento Ambiental,2006.0,1.0,Phd Mining & Materials Engineering,2018.0,1
,,,,,,Recursos Hídricos E Saneamento Ambiental,2003.0,1.0,Phd In Sound And Vibration,2014.0,1
,,,,,,Recursos Hídricos E Saneamento Ambiental,1997.0,1.0,Phd In Mechanical And Civil Engineering,2011.0,1
,,,,,,Recursos Hídricos E Saneamento Ambiental,1992.0,1.0,Phd In Economics,2011.0,1
,,,,,,Recursos Florestais,2011.0,1.0,Phd In Computing Science,1994.0,1
,,,,,,Recursos Florestais,2008.0,1.0,Phd In Computer Science,2000.0,1
,,,,,,Reatores Nucleares De Potência E Tecnologia Do Com,1978.0,1.0,Polymer Chemistry,1995.0,1
,,,,,,Reat Nuc De Pot E Tecnol Do Comb Nuclear,1986.0,1.0,Political Science,1999.0,1
,,,,,,Química Orgânica,1996.0,1.0,Plant Sciences,2009.0,1
,,,,,,Sensoriamento Remoto,1992.0,1.0,Plant Pathology And Microbiology,2004.0,1
,,,,,,Sensoriamento Remoto,1989.0,1.0,Plant Pathology,2010.0,1
,,,,,,Sciences Et Techniques De L Énvironment,1991.0,1.0,Plant Pathology,2004.0,1
,,,,,,Saúde Pública,2003.0,1.0,Plant Pathology,2000.0,1
,,,,,,Saúde Pública,1993.0,1.0,Plant Pathology,1999.0,1
,,,,,,Saúde E Enfermagem,2008.0,1.0,Plant Pathology,1976.0,1
,,,,,,Saúde Comunitária,1981.0,1.0,Biologia Buco-dental,2002.0,1
,,,,,,Saúde Comunitária,1977.0,1.0,Plant Breeding,1993.0,1
,,,,,,Saúde Coletiva,2014.0,1.0,Plannung Und Betrieb Von Verkehrswesen,1980.0,1
,,,,,,Saúde Coletiva,2005.0,1.0,"Planejamento, Econ. Pública E Org. Do Território",1980.0,1
,,,,,,Saúde Coletiva,1994.0,1.0,Planejamento Urbano E Regional,2006.0,1
,,,,,,"Saneamento, Meio Ambiente E Recursos Hídricos",2011.0,1.0,Planejamento Urbano E Regional,2004.0,1
,,,,,,"Saneamento, Meio Ambiente E Recursos Hídricos",2007.0,1.0,Planejamento Energético Área De Concentração Plane,2000.0,1
,,,,,,Reprodução Animal,2001.0,1.0,Produção Vegetal,2008.0,1
,,,,,,Reprodução Animal,2000.0,1.0,Produção Vegetal,2007.0,1
,,,,,,Relações Internacionais,2005.0,1.0,Produção Vegetal,2003.0,1
,,,,,,Agronomia,2001.0,1.0,Produção Vegetal,1999.0,1
,,,,,,Agronomia,1992.0,1.0,Produção Vegetal,1998.0,1
,,,,,,Agronomia,1990.0,1.0,Produção Animal,2005.0,1
,,,,,,Agronomia,1988.0,1.0,Produtos Naturais E Sintéticos Bioativos,2007.0,1
,,,,,,Agronomia,1981.0,1.0,Produtos Naturais E Sintéticos Bioativos,2006.0,1
,,,,,,Agronegócios,2003.0,1.0,Produtos Naturais E Sintéticos Bioativos,2002.0,1
,,,,,,Agrometeorologia,1995.0,1.0,Processamento Mineral,1987.0,1
,,,,,,Agrofloresteria Tropical,2001.0,1.0,Ppge3m,2004.0,1
,,,,,,Sistemas De Alta Potencia,1971.0,1.0,Ppgc - Programa De Pós Computação Ufrgs,2013.0,1
,,,,,,Silvicultura,1971.0,1.0,Pos Quimica - Usp/iq,1984.0,1
,,,,,,Serviço Social,2010.0,1.0,Pos Graduaçao Em Historia Das Ciencias Da Saude,2005.0,1
,,,,,,Serviço Social,2006.0,1.0,Políticas Públicas,2004.0,1
,,,,,,Serviço Social,2004.0,1.0,Política Científica E Tecnológica,2009.0,1
,,,,,,Serviço Social,1983.0,1.0,Programa De Pós-graduação Em Ciências Veterinárias,2013.0,1
,,,,,,Sensoriamento Remoto,1998.0,1.0,Programa De Pós-graduação Em Ciências,2013.0,1
,,,,,,Sensoriamento Remoto,1996.0,1.0,Programa De Pós-graduação Em Ciência E Engenharia De Materiais,2005.0,1
,,,,,,Sociologia (com Concentração Em Antropologia),2006.0,1.0,Programa De Pós Zoologia,2012.0,1
,,,,,,Sociologia,2009.0,1.0,Programa De Pós Química-ufscar,1995.0,1
,,,,,,Sociologia,2007.0,1.0,Programa De Pós Engenharia Química,2003.0,1
,,,,,,Sociologia,2000.0,1.0,Programa De Pós Engenharia Mecânica,2013.0,1
,,,,,,Sociologia,1998.0,1.0,Programa De Pós Engenharia De Minas M,1999.0,1
,,,,,,Sociologia,1995.0,1.0,Programa De Pós Economia,2013.0,1
,,,,,,Sociologia,1994.0,1.0,Programa De Pós Ecologia E Recursos N,1993.0,1
,,,,,,Sociologia,1993.0,1.0,Programa De Doutorado Integrado Em Zootecnia,2012.0,1
,,,,,,Sociologia,1991.0,1.0,Programa De Doutorado Integrado Em Zootecnia,2011.0,1
,,,,,,Sociologia,1990.0,1.0,Programa De Ciências Morfológicas,2012.0,1
,,,,,,Sociologia,1989.0,1.0,Programa Ade Pós-graduação Em Ciência Do Solo Ufrgs,2017.0,1
,,,,,,Sociologia,1980.0,1.0,Produção Vegetal (6),2017.0,1
,,,,,,Sociologia,1979.0,1.0,Produção Vegetal,2011.0,1
,,,,,,Sociologia,1974.0,1.0,Psicobiologia,2004.0,1
,,,,,,Sistemas E Computação,1987.0,1.0,Psicobiologia,1998.0,1
,,,,,,Agronomia,2006.0,1.0,Psicobiologia,1996.0,1
,,,,,,Tecnologia Nuclear,1978.0,1.0,Pré História,1974.0,1
,,,,,,Tecnologia Nuclear,1977.0,1.0,Programa Pós-graduação Em Letras (conceito Capes 7),2008.0,1
,,,,,,Tecnologia De Alimentos,2005.0,1.0,Programa De Pós-graduação Em Sociologia E Antropologia,1998.0,1
,,,,,,Tecnologia De Alimentos,1994.0,1.0,Programa De Pós-graduação Em Química,2011.0,1
,,,,,,Tecnologia Agroalimentar,2012.0,1.0,Programa De Pós-graduação Em Patologia Oral,2002.0,1
,,,,,,Teatro,1997.0,1.0,Programa De Pós-graduação Em Imunologia Básica,2004.0,1
,,,,,,Systèmes Informatiques,1990.0,1.0,Programa De Pós-graduação Em História Ufrgs,2015.0,1
,,,,,,Structures Productives Et Système Mondial,1991.0,1.0,Programa De Pós-graduação Em Geociências,2012.0,1
,,,,,,Sound And Vibration Studies,1992.0,1.0,Programa De Pós-graduação Em Geociências,2004.0,1
,,,,,,Sound And Vibration Studies,1978.0,1.0,Programa De Pós-graduação Em Entomologia,2014.0,1
,,,,,,Solos E Nutrição De Plantas,2013.0,1.0,Programa De Pós-graduação Em Engenharia Química,2013.0,1
,,,,,,Solos E Nutrição De Plantas,1993.0,1.0,Programa De Pós-graduação Em Engenharia Elétrica,2008.0,1
,,,,,,Solos E Nutrição De Plantas,1992.0,1.0,Programa De Pós-graduação Em Engenharia Elétrica,2005.0,1
,,,,,,Sociologia E Antropologia,2005.0,1.0,Psicologia (psicologia Experimental),1993.0,1
,,,,,,Sociologia E Antropologia,2003.0,1.0,Psicologia (psicologia Experimental),1990.0,1
,,,,,,Sociologia E Antropologia,1993.0,1.0,Psicologia (psicologia Clínica),2002.0,1
,,,,,,Verkehrswesen,1979.0,1.0,Psicologia,2014.0,1
,,,,,,Vegetable Crops,1978.0,1.0,Biologia Animal,2011.0,1
,,,,,,Urbanismo,2003.0,1.0,Psicologia,2011.0,1
,,,,,,Urban Design,1979.0,1.0,Psicologia,2008.0,1
,,,,,,Tratamento Da Informação Espacial,2001.0,1.0,Psicologia,2007.0,1
,,,,,,Theoretish Fysica,1982.0,1.0,Psicologia,2005.0,1
,,,,,,Teoria E História Literária,1989.0,1.0,Biologia Animal,2009.0,1
,,,,,,Teoria Do Estado E Direito Constitucional,1994.0,1.0,Psicologia,2003.0,1
,,,,,,Tecnologias Energéticas Nucleares,1984.0,1.0,Biologia Animal,2006.0,1
,,,,,,Tecnologia Nuclear-materiais,2002.0,1.0,Biologia Ambiental: Recursos Biológicos Da Zona Costeira Amazônica,2010.0,1
,,,,,,Tecnologia Nuclear Materiais,1991.0,1.0,Psicologia,1999.0,1
,,,,,,Tecnologia Nuclear,1999.0,1.0,Psicologia,1994.0,1
,,,,,,Tecnologia Nuclear,1991.0,1.0,Psicologia,1988.0,1
,,,,,,Tecnologia Nuclear,1989.0,1.0,Quimica,2010.0,1
,,,,,,Tecnologia Nuclear,1987.0,1.0,Quimica,1990.0,1
,,,,,,Tecnologia Nuclear,1982.0,1.0,Quantum Groups,1995.0,1
,,,,,,Zoologia,2008.0,1.0,Pós-graduação Em Biologia Parasitária,2006.0,1
,,,,,,Zootecnia,2010.0,1.0,Pós Química,1995.0,1
,,,,,,Zootecnia,2000.0,1.0,Public Policy,1988.0,1
,,,,,, De Pós Patologia,1998.0,1.0,Psiquiatria E Psicologia Médica,2001.0,1
,,,,,,Zoologia,2006.0,1.0,Psiquiatria,2001.0,1
,,,,,,Agricultura Tropical E Subtropical,2005.0,1.0,"Psicologia Social, Do Trabalho E Das Organizações (psto)",2012.0,1
,,,,,,Agricultura Tropical E Subtropical,2001.0,1.0,Psicologia Social,2005.0,1
,,,,,,Aeronautics And Astronautics Engineering,1983.0,1.0,Psicologia Escolar E Do Desenvolvimento Humano,1990.0,1
,,,,,,Administração Rural,1993.0,1.0,Psicologia Da Educação,2007.0,1
,,,,,,Administração Rural,1992.0,1.0,Psicologia Clínica,1985.0,1
,,,,,,Administração Pública,1993.0,1.0,Psicologia (psicologia Social) Ufpb/j.p. - Ufrn,2008.0,1
,,,,,,Administração Pública,1980.0,1.0,Psicologia (psicologia Social),2000.0,1
,,,,,,Administração De Organizações,2007.0,1.0,Psicologia (psicologia Experimental),2000.0,1
,,,,,,Administração De Organizações,2006.0,1.0,Agronomia (agricultura),2006.0,1
,,,,,,Administração De Empresas,2003.0,1.0,Agronomia (agricultura),2004.0,1
,,,,,,Administração De Empresas,2001.0,1.0,Agronomia (agricultura),1999.0,1
,,,,,,Administração,1992.0,1.0,Agronomia (agricultura),1997.0,1
,,,,,,Administração,1990.0,1.0,Agronomia,2016.0,1
,,,,,,Administração,1976.0,1.0,Agronomia,2014.0,1
,,,,,, De Pós-graduação Em Engenharia Metalúrgica E De Minas (cpgem),1993.0,1.0,Biologia (ecologia),2013.0,1
,,,,,, De Pós Economia Caen,1996.0,1.0,Agronomia,2011.0,1
,,,,,,Zoologia,2007.0,1.0,Agronomia,2010.0,1
,,,,,,Zootecnia,1993.0,1.0,Biologia Vegetal,1991.0,1
,,,,,,Zootecnia,1988.0,1.0,Química,1990.0,1
,,,,,,Zootecnia,1987.0,1.0,Química,1989.0,1
,,,,,,Zootecnia,1984.0,1.0,Química,1988.0,1
,,,,,,Zootecnia,1983.0,1.0,Química,1987.0,1
,,,,,,Zootecnia,1982.0,1.0,Química,1983.0,1
,,,,,,Zootecnia,1980.0,1.0,Quimica Orgánica,2001.0,1
,,,,,,Zootecnia,1977.0,1.0,Zootecnia - Produção Animal,2016.0,1
,,,,,,Zootecnia,1975.0,1.0,Zootecnia (producao Animal),2015.0,1
,,,,,,Zoologia De Vertebrados,2002.0,1.0,Zootecnia,2015.0,1
,,,,,,,,,Zootecnia,2014.0,1
,,,,,,,,,Zootecnia,2011.0,1
,,,,,,,,,Biologia Vegetal,1986.0,1
,,,,,,,,,Biologia Vegetal,1985.0,1
,,,,,,,,,Biologia Parasitária,2010.0,1
,,,,,,,,,Biologia Parasitária,2008.0,1
,,,,,,,,,Biologia Parasitária,2006.0,1
,,,,,,,,,Agronomia (ciências Do Solo),2002.0,1
,,,,,,,,,Agronomia (ciências Do Solo),1996.0,1
,,,,,,,,,Agronomia (ciências Do Solo),1993.0,1
,,,,,,,,,Agronomia (ciência Do Solo),2013.0,1
,,,,,,,,,Agronomia (ciência Do Solo),2012.0,1
,,,,,,,,,Agronomia (agricultura) [botucatu],2005.0,1
,,,,,,,,,Química Analítica,1997.0,1
,,,,,,,,,Química Analítica,1991.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2004.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1996.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1975.0,1
,,,,,,,,,Química (química Analítica),1993.0,1
,,,,,,,,,Química,2016.0,1
,,,,,,,,,Química,2015.0,1
,,,,,,,,,Química,2014.0,1
,,,,,,,,,Biologia Parasitária,2005.0,1
,,,,,,,,,Agronomia,2006.0,1
,,,,,,,,,Agronomia,2002.0,1
,,,,,,,,,Biologia Molecular E Morfofuncional,2009.0,1
,,,,,,,,,Agronomia,1994.0,1
,,,,,,,,,Biologia Molecular E Morfofuncional,2001.0,1
,,,,,,,,,Administração,2000.0,1
,,,,,,,,,Química Orgânica,2000.0,1
,,,,,,,,,Química Orgânica,1996.0,1
,,,,,,,,,Biologia Funcional E Molecular,2007.0,1
,,,,,,,,,Química Orgânica,1986.0,1
,,,,,,,,,Química Inorgânica E Cristalografia,1996.0,1
,,,,,,,,,Química Inorgânica,1989.0,1
,,,,,,,,,Química E Biotecnologia,2005.0,1
,,,,,,,,,Química De Produtos Naturais,2007.0,1
,,,,,,,,,Biologia De Água Doce E Pesca Interior,2002.0,1
,,,,,,,,,Química De Materiais,1996.0,1
,,,,,,,,,Química Biológica,2008.0,1
,,,,,,,,,Química Biológica,2004.0,1
,,,,,,,,,Química Biológica,2002.0,1
,,,,,,,,,Química Biológica,1998.0,1
,,,,,,,,,Biologia De Fungos,2010.0,1
,,,,,,,,,Química Aplicada,1992.0,1
,,,,,,,,,Recursos Pesqueiros E Aquicultura,2013.0,1
,,,,,,,,,Biologia De Fungos,2009.0,1
,,,,,,,,,Recursos Hídricos E Saneamento Ambiental,2001.0,1
,,,,,,,,,Recursos Hídricos,2011.0,1
,,,,,,,,,Recursos Hidricos E Saneamento Ambiental,2015.0,1
,,,,,,,,,Recursos Hidricos E Saneamento Ambiental,2013.0,1
,,,,,,,,,Recursos Hidricos E Saneamento Ambiental,2011.0,1
,,,,,,,,,Recursos Florestais,2013.0,1
,,,,,,,,,Biologia Da Conservação,2011.0,1
,,,,,,,,,Recursos Florestais,2004.0,1
,,,,,,,,,Recursos E Conservação Florestais,2006.0,1
,,,,,,,,,Rechtswissenschaften,1993.0,1
,,,,,,,,,Reatores Nuc De Pot E Tecnol Do Comb Nuclear,2000.0,1
,,,,,,,,,Química Orgânica E Bioquímica,1995.0,1
,,,,,,,,,Química Orgânica,2005.0,1
,,,,,,,,,Química Orgânica,2004.0,1
,,,,,,,,,Saúde Pública,1998.0,1
,,,,,,,,,Saúde Pública,1996.0,1
,,,,,,,,,Saúde Pública,1995.0,1
,,,,,,,,,Saúde Pública,1989.0,1
,,,,,,,,,Saúde Pública,1976.0,1
,,,,,,,,,Saúde Coletiva,2017.0,1
,,,,,,,,,Bioquímica,1996.0,1
,,,,,,,,,"Saneamento, Meio Ambiente E Recursos Hídricos",2015.0,1
,,,,,,,,,"Saneamento, Meio Ambiente E Recursos Hídricos",2009.0,1
,,,,,,,,,Réseaux Et Télécoms,2004.0,1
,,,,,,,,,Reprodução Animal,2011.0,1
,,,,,,,,,Reprodução Animal,2004.0,1
,,,,,,,,,Relações Internacionais,2014.0,1
,,,,,,,,,Relações Internacionais,2011.0,1
,,,,,,,,,Relações Internacionais,2008.0,1
,,,,,,,,,Relacoes Internacionais,2009.0,1
,,,,,,,,,Silvicultura Tropical (forestry),1992.0,1
,,,,,,,,,Serviço Social,2015.0,1
,,,,,,,,,Serviço Social,2013.0,1
,,,,,,,,,Serviço Social,2012.0,1
,,,,,,,,,Serviço Social,1994.0,1
,,,,,,,,,Sensoriamento Remoto,2011.0,1
,,,,,,,,,Sciences Pharmaceutiques,1986.0,1
,,,,,,,,,Sciences De La Vie Physiologie Des Invertebres,1999.0,1
,,,,,,,,,Sciences De L'ingénieur Option Mécanique,2002.0,1
,,,,,,,,,Sciences De L'eau,2005.0,1
,,,,,,,,,School Of Mechanical And Materials Engineering,2000.0,1
,,,,,,,,,Saúde Pública,2011.0,1
,,,,,,,,,Saúde Pública,2008.0,1
,,,,,,,,,Saúde Pública,2003.0,1
,,,,,,,,,Saúde Pública,2001.0,1
,,,,,,,,,Saúde Pública,2000.0,1
,,,,,,,,,Sociologia Da Saúde Mental,1983.0,1
,,,,,,,,,Sociologia,2013.0,1
,,,,,,,,,Sociologia,2012.0,1
,,,,,,,,,Sociologia,2011.0,1
,,,,,,,,,Sociologia,2010.0,1
,,,,,,,,,Sociologia,2008.0,1
,,,,,,,,,Sociologia,2007.0,1
,,,,,,,,,Bioquímica,1993.0,1
,,,,,,,,,Bioquímica,1992.0,1
,,,,,,,,,Sociologia,1999.0,1
,,,,,,,,,Sociologia,1998.0,1
,,,,,,,,,Sociologia,1997.0,1
,,,,,,,,,Sociologia,1995.0,1
,,,,,,,,,Sociologia,1990.0,1
,,,,,,,,,Sociologia,1986.0,1
,,,,,,,,,Social Psychology,2002.0,1
,,,,,,,,,Tecnologia Bioquímico-farmacêutica,1997.0,1
,,,,,,,,,Tecnologia Ambiental E Ciências Da Agricultura,1994.0,1
,,,,,,,,,Teatro,2008.0,1
,,,,,,,,,Structures Productives Et Système Mondial,1994.0,1
,,,,,,,,,Statistics,1977.0,1
,,,,,,,,,Solos E Nutrição De Plantas,2017.0,1
,,,,,,,,,Solos E Nutrição De Plantas,2012.0,1
,,,,,,,,,Solos E Nutrição De Plantas,2011.0,1
,,,,,,,,,Solos E Nutrição De Plantas,2008.0,1
,,,,,,,,,Soil Science,2006.0,1
,,,,,,,,,Bioquimica,1982.0,1
,,,,,,,,,Soil Chemistry,2000.0,1
,,,,,,,,,Soil And Water Science,2000.0,1
,,,,,,,,,Sociologia Rural,1989.0,1
,,,,,,,,,Sociologia Economica E Dei Nuovi Lavori,2005.0,1
,,,,,,,,,Sociologia E Antropologia,2010.0,1
,,,,,,,,,Tecnologia Nuclear Aplicações,2000.0,1
,,,,,,,,,Tecnologia Nuclear - Materiais,2006.0,1
,,,,,,,,,Tecnologia Nuclear,2007.0,1
,,,,,,,,,Tecnologia Nuclear,2005.0,1
,,,,,,,,,Tecnologia Nuclear,2004.0,1
,,,,,,,,,Tecnologia Nuclear,2002.0,1
,,,,,,,,,Tecnologia Nuclear,2001.0,1
,,,,,,,,,Tecnologia Nuclear,1999.0,1
,,,,,,,,,Tecnologia Nuclear,1998.0,1
,,,,,,,,,Tecnologia Nuclear,1997.0,1
,,,,,,,,,Tecnologia Nuclear,1991.0,1
,,,,,,,,,Tecnologia Nuclear,1985.0,1
,,,,,,,,,Tecnologia De Alimentos,2011.0,1
,,,,,,,,,Tecnologia De Alimentos,2007.0,1
,,,,,,,,,Tecnologia De Alimentos,2001.0,1
,,,,,,,,,Tecnologia De Alimentos,1996.0,1
,,,,,,,,,Aeronautics And Astronautics Engineering,1988.0,1
,,,,,,,,,Administração De Empresas,2011.0,1
,,,,,,,,,Administração De Empresas,2009.0,1
,,,,,,,,,Administração De Empresas,2008.0,1
,,,,,,,,,Administração De Empresas,2005.0,1
,,,,,,,,,Zootecnia,2004.0,1
,,,,,,,,,Acústica,1996.0,1
,,,,,,,,,Acoustics And Vibration,1995.0,1
,,,,,,,,,Abelhas E Polinização,1995.0,1
,,,,,,,,, De Pós-graduação Em Patologia,2002.0,1
,,,,,,,,, De Pós-graduação Em Economia - Caen,2005.0,1
,,,,,,,,," De Pós-graduação Em Desenvolvimento, Agricultura E Sociedade",2014.0,1
,,,,,,,,,´programa De Pós-graduação Em Química,2013.0,1
,,,,,,,,,Administração,2012.0,1
,,,,,,,,,Zootecnia,2000.0,1
,,,,,,,,,Agronomia,1992.0,1
,,,,,,,,,Virology,1991.0,1
,,,,,,,,,Virologia,1995.0,1
,,,,,,,,,Veterinär Pathologie,1993.0,1
,,,,,,,,,Veterinary Pathology,2002.0,1
,,,,,,,,,Vegetable Nutrition,1983.0,1
,,,,,,,,,Urbanismo,2009.0,1
,,,,,,,,,Urbanismo,1982.0,1
,,,,,,,,,Urbanisme Et Aménagement Du Territoire,1987.0,1
,,,,,,,,,Transportation Engineering,2004.0,1
,,,,,,,,,Thermophysique Des Fluides,1980.0,1
,,,,,,,,,Thermique Et Energétique,1996.0,1
,,,,,,,,,Teoria Do Estado E Direito Constitucional,2007.0,1
,,,,,,,,,Tecnologias Energéticas Nucleares,2005.0,1
,,,,,,,,,Tecnologias Energéticas Nucleares,2000.0,1
